quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
114	2.0	29	29	1/2	1/2	4/4	2	1	1/2		1/2	1		8	68		485
114	0.5	29	29	1/2	1/2	4/4	1	2	1/8		1/8	1		5	71		483
114	0.125	29	29	1/2	1/2	4/4	1	1	1/32		1/32	1		7	73		473
913/8	0.125	29	29	17/32	17/32	4/4	1	1	1/32		1/32	1		9	75		474
457/4	0.125	29	29	9/16	9/16	4/4	1	1	1/32		1/32	1		4	76		475
915/8	0.125	29	29	19/32	19/32	4/4	1	1	1/32		1/32	1		6	78		476
229/2	0.5	29	29	5/8	5/8	4/4	1	1	1/8		1/8	1	1	8	80		477
115	0.25	29	29	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	8	80		478
461/4	0.25	29	29	13/16	13/16	4/4	1	1	1/16		1/16	1		5	83		479
231/2	0.25	29	29	7/8	7/8	4/4	1	1	1/16		1/16	1		8	80		480
463/4	0.25	29	29	15/16	15/16	4/4	1	1	1/16		1/16	1		5	83		481
116	1.0	30	30	0	0	4/4	2	1	1/4		1/4	1		2	62		507
116	1.0	30	30	0	0	4/4	2	1	1/4		1/4	1		3	69		507
116	1.0	30	30	0	0	4/4	1	2	1/4		1/4	1		-1	77		501
116	0.5	30	30	0	0	4/4	1	1	1/8		1/8	1		2	86		486
233/2	0.25	30	30	1/8	1/8	4/4	1	1	1/16		1/16	1		0	84		487
467/4	0.25	30	30	3/16	3/16	4/4	1	1	1/16		1/16	1		5	83		488
117	1.0	30	30	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	65		508
117	1.0	30	30	1/4	1/4	4/4	2	1	1/4		1/4	1		5	71		508
117	1.0	30	30	1/4	1/4	4/4	1	2	1/4		1/4	1		2	74		502
117	0.25	30	30	1/4	1/4	4/4	1	1	1/16		1/16	1		3	81		489
469/4	0.25	30	30	5/16	5/16	4/4	1	1	1/16		1/16	1		1	79		490
235/2	0.25	30	30	3/8	3/8	4/4	1	1	1/16		1/16	1		3	81		491
471/4	0.25	30	30	7/16	7/16	4/4	1	1	1/16		1/16	1		5	83		492
118	1.0	30	30	1/2	1/2	4/4	2	2	1/4		1/4	1		0	60		513
118	0.5	30	30	1/2	1/2	4/4	2	1	1/8		1/8	1		1	67		509
118	0.5	30	30	1/2	1/2	4/4	1	2	1/8		1/8	1		5	71		503
118	0.25	30	30	1/2	1/2	4/4	1	1	1/16		1/16	1		4	76		493
473/4	0.25	30	30	9/16	9/16	4/4	1	1	1/16		1/16	1		-1	77		494
237/2	0.5	30	30	5/8	5/8	4/4	2	1	1/8		1/8	1	1	-1	65		510
237/2	0.5	30	30	5/8	5/8	4/4	1	2	1/8		1/8	1	1	3	69		504
237/2	0.25	30	30	5/8	5/8	4/4	1	1	1/16		1/16	1		1	79		495
475/4	0.25	30	30	11/16	11/16	4/4	1	1	1/16		1/16	1		3	81		496
119	1.0	30	30	3/4	3/4	4/4	2	2	1/4		1/4	1		5	59		514
119	0.5	30	30	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	-1	65		511
119	0.5	30	30	3/4	3/4	4/4	1	2	1/8		1/8	1	-1	3	69		505
119	0.25	30	30	3/4	3/4	4/4	1	1	1/16		1/16	1		2	74		497
477/4	0.25	30	30	13/16	13/16	4/4	1	1	1/16		1/16	1		4	76		498
239/2	0.5	30	30	7/8	7/8	4/4	2	1	1/8		1/8	1	1	4	64		512
239/2	0.5	30	30	7/8	7/8	4/4	1	2	1/8		1/8	1	1	1	67		506
239/2	0.25	30	30	7/8	7/8	4/4	1	1	1/16		1/16	1		-1	77		499
479/4	0.25	30	30	15/16	15/16	4/4	1	1	1/16		1/16	1		1	79		500
120	1.0	31	31	0	0	4/4	2	2	1/4		1/4	1		3	57		540
120	0.5	31	31	0	0	4/4	2	1	1/8		1/8	1	-1	4	64		533
120	0.5	31	31	0	0	4/4	1	2	1/8		1/8	1	-1	1	67		525
120	0.25	31	31	0	0	4/4	1	1	1/16		1/16	1		0	72		515
481/4	0.25	31	31	1/16	1/16	4/4	1	1	1/16		1/16	1		2	74		516
241/2	0.5	31	31	1/8	1/8	4/4	2	1	1/8		1/8	1	1	2	62		534
241/2	0.5	31	31	1/8	1/8	4/4	1	2	1/8		1/8	1	1	-1	65		526
241/2	0.25	31	31	1/8	1/8	4/4	1	1	1/16		1/16	1		4	76		517
483/4	0.25	31	31	3/16	3/16	4/4	1	1	1/16		1/16	1		-1	77		518
121	0.5	31	31	1/4	1/4	4/4	2	2	1/8		1/8	1		3	57		541
121	1.0	31	31	1/4	1/4	4/4	2	1	1/4		1/4	1	-1	2	62		535
121	0.5	31	31	1/4	1/4	4/4	1	2	1/8		1/8	1	-1	-1	65		527
121	1.0	31	31	1/4	1/4	4/4	1	1	1/4		1/4	1	1	5	71		519
243/2	0.5	31	31	3/8	3/8	4/4	2	2	1/8		1/8	1		1	55		542
243/2	0.5	31	31	3/8	3/8	4/4	1	2	1/8		1/8	1		1	67		528
122	0.5	31	31	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	53		536
122	0.5	31	31	1/2	1/2	4/4	2	1	1/8		1/8	1		2	62		536
122	0.5	31	31	1/2	1/2	4/4	1	2	1/8		1/8	1		3	69		529
122	0.25	31	31	1/2	1/2	4/4	1	1	1/16		1/16	1	-1	5	71		520
489/4	0.25	31	31	9/16	9/16	4/4	1	1	1/16		1/16	1		0	72		521
245/2	0.5	31	31	5/8	5/8	4/4	2	1	1/8		1/8	1		4	52		537
245/2	0.5	31	31	5/8	5/8	4/4	2	1	1/8		1/8	1		5	59		537
245/2	0.5	31	31	5/8	5/8	4/4	1	2	1/8		1/8	1		1	67		530
245/2	0.25	31	31	5/8	5/8	4/4	1	1	1/16		1/16	1		2	74		522
491/4	0.25	31	31	11/16	11/16	4/4	1	1	1/16		1/16	1		4	76		523
123	0.5	31	31	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		538
123	0.5	31	31	3/4	3/4	4/4	2	1	1/8		1/8	1		0	60		538
123	0.5	31	31	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		531
123	1.0	31	31	3/4	3/4	4/4	1	1	1/4		1/4	1	1	3	69		524
247/2	0.5	31	31	7/8	7/8	4/4	2	1	1/8		1/8	1		0	48		539
247/2	0.5	31	31	7/8	7/8	4/4	2	1	1/8		1/8	1		4	52		539
247/2	0.5	31	31	7/8	7/8	4/4	1	2	1/8		1/8	1		4	64		532
124	4.0	32	32	0	0	4/4	2	1	1		1	1		5	47		556
124	4.0	32	32	0	0	4/4	2	1	1		1	1		6	54		556
124	4.0	32	32	0	0	4/4	1	2	1		1	1		9	63		555
124	0.5	32	32	0	0	4/4	1	1	1/8		1/8	1	-1	3	69		543
249/2	0.25	32	32	1/8	1/8	4/4	1	1	1/16		1/16	1		5	71		544
499/4	0.25	32	32	3/16	3/16	4/4	1	1	1/16		1/16	1		3	69		545
125	0.25	32	32	1/4	1/4	4/4	1	1	1/16		1/16	1		8	68		546
501/4	0.25	32	32	5/16	5/16	4/4	1	1	1/16		1/16	1		3	69		547
251/2	0.25	32	32	3/8	3/8	4/4	1	1	1/16		1/16	1		6	66		548
503/4	0.25	32	32	7/16	7/16	4/4	1	1	1/16		1/16	1		8	68		549
126	0.5	32	32	1/2	1/2	4/4	1	1	1/8		1/8	1		3	69		550
253/2	0.25	32	32	5/8	5/8	4/4	1	1	1/16		1/16	1		5	71		551
507/4	0.25	32	32	11/16	11/16	4/4	1	1	1/16		1/16	1		3	69		552
127	0.5	32	32	3/4	3/4	4/4	1	1	1/8		1/8	1		6	66		553
255/2	0.5	32	32	7/8	7/8	4/4	1	1	1/8		1/8	1		8	68		554
128	4.0	33	33	0	0	4/4	2	1	1		1	1	1	0	48		570
128	4.0	33	33	0	0	4/4	2	1	1		1	1	1	6	54		570
128	4.0	33	33	0	0	4/4	1	1	1		1	1		3	57		557
128	0.5	33	33	0	0	4/4	1	2	1/8		1/8	1		4	64		558
128	4.0	33	33	0	0	4/4	1	1	1		1	1		3	69		557
257/2	0.25	33	33	1/8	1/8	4/4	1	2	1/16		1/16	1		6	66		559
515/4	0.25	33	33	3/16	3/16	4/4	1	2	1/16		1/16	1		4	64		560
129	0.25	33	33	1/4	1/4	4/4	1	2	1/16		1/16	1		0	60		561
517/4	0.25	33	33	5/16	5/16	4/4	1	2	1/16		1/16	1		2	62		562
259/2	0.5	33	33	3/8	3/8	4/4	1	2	1/8		1/8	1	1	4	64		563
130	0.5	33	33	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	4	64		564
261/2	0.25	33	33	5/8	5/8	4/4	1	2	1/16		1/16	1		6	66		565
523/4	0.25	33	33	11/16	11/16	4/4	1	2	1/16		1/16	1		4	64		566
131	0.25	33	33	3/4	3/4	4/4	1	2	1/16		1/16	1		0	60		567
525/4	0.25	33	33	13/16	13/16	4/4	1	2	1/16		1/16	1		2	62		568
263/2	0.5	33	33	7/8	7/8	4/4	1	2	1/8		1/8	1	1	4	64		569
132	4.0	34	34	0	0	4/4	2	1	1		1	1	-1	0	48		584
132	4.0	34	34	0	0	4/4	2	1	1		1	1	-1	6	54		584
132	4.0	34	34	0	0	4/4	1	2	1		1	1		3	57		583
132	0.5	34	34	0	0	4/4	1	1	1/8		1/8	1	-1	4	64		571
265/2	0.25	34	34	1/8	1/8	4/4	1	1	1/16		1/16	1		6	66		572
531/4	0.25	34	34	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64		573
133	0.25	34	34	1/4	1/4	4/4	1	1	1/16		1/16	1		0	60		574
533/4	0.25	34	34	5/16	5/16	4/4	1	1	1/16		1/16	1		2	62		575
267/2	0.5	34	34	3/8	3/8	4/4	1	1	1/8		1/8	1	1	4	64		576
134	0.5	34	34	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	64		577
269/2	0.25	34	34	5/8	5/8	4/4	1	1	1/16		1/16	1		6	66		578
539/4	0.25	34	34	11/16	11/16	4/4	1	1	1/16		1/16	1		4	64		579
135	0.25	34	34	3/4	3/4	4/4	1	1	1/16		1/16	1		0	60		580
541/4	0.25	34	34	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62		581
271/2	0.5	34	34	7/8	7/8	4/4	1	1	1/8		1/8	1	1	4	64		582
136	0.5	35	35	0	0	4/4	2	1	1/8		1/8	1		5	47		601
136	0.5	35	35	0	0	4/4	2	1	1/8		1/8	1		8	56		601
136	0.5	35	35	0	0	4/4	1	2	1/8		1/8	1		2	62		600
136	0.5	35	35	0	0	4/4	1	1	1/8		1/8	1	-1	4	64		585
273/2	0.5	35	35	1/8	1/8	4/4	2	1	1/8		1/8	1		4	40		602
273/2	0.25	35	35	1/8	1/8	4/4	1	1	1/16		1/16	1		4	64		586
547/4	0.25	35	35	3/16	3/16	4/4	1	1	1/16		1/16	1		6	66		587
137	0.25	35	35	1/4	1/4	4/4	1	1	1/16		1/16	1		8	68		588
549/4	0.25	35	35	5/16	5/16	4/4	1	1	1/16		1/16	1		3	69		589
275/2	0.25	35	35	3/8	3/8	4/4	1	1	1/16		1/16	1		5	71		590
551/4	0.25	35	35	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72		591
138	0.25	35	35	1/2	1/2	4/4	1	1	1/16		1/16	1		2	74		592
553/4	0.25	35	35	9/16	9/16	4/4	1	1	1/16		1/16	1		4	76		593
277/2	0.25	35	35	5/8	5/8	4/4	1	1	1/16		1/16	1		6	78		594
555/4	0.25	35	35	11/16	11/16	4/4	1	1	1/16		1/16	1		8	80		595
139	0.25	35	35	3/4	3/4	4/4	1	1	1/16		1/16	1		3	81		596
557/4	0.25	35	35	13/16	13/16	4/4	1	1	1/16		1/16	1		5	83		597
279/2	0.25	35	35	7/8	7/8	4/4	1	1	1/16		1/16	1		0	84		598
559/4	0.25	35	35	15/16	15/16	4/4	1	1	1/16		1/16	1		2	86		599
140	3.0	36	36	0	0	4/4	2	1	3/4		1/2	3/2		3	57		614
140	3.0	36	36	0	0	4/4	2	1	3/4		1/2	3/2		4	64		614
140	3.0	36	36	0	0	4/4	2	1	3/4		1/2	3/2		0	72		614
140	3.0	36	36	0	0	4/4	1	2	3/4		1/2	3/2		4	76		612
140	0.5	36	36	0	0	4/4	1	1	1/8		1/8	1		4	88		603
281/2	1.0	36	36	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		604
283/2	0.5	36	36	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		605
142	0.5	36	36	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		606
285/2	0.5	36	36	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		607
143	0.5	36	36	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		615
143	0.5	36	36	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57		615
143	0.5	36	36	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		613
143	0.125	36	36	3/4	3/4	4/4	1	1	1/32		1/32	1		5	71		608
1145/8	0.125	36	36	25/32	25/32	4/4	1	1	1/32		1/32	1		3	69		609
573/4	0.125	36	36	13/16	13/16	4/4	1	1	1/32		1/32	1		5	71		610
1147/8	0.125	36	36	27/32	27/32	4/4	1	1	1/32		1/32	1		2	74		611
287/2	0.5	36	36	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	77		616
287/2	0.5	36	36	7/8	7/8	4/4	2	1	1/8		1/8	1		3	81		616
287/2	0.5	36	36	7/8	7/8	4/4	2	1	1/8		1/8	1		5	83		616
144	3.0	37	37	0	0	4/4	2	1	3/4		1/2	3/2		3	57		626
144	3.0	37	37	0	0	4/4	2	1	3/4		1/2	3/2		4	64		626
144	3.0	37	37	0	0	4/4	2	1	3/4		1/2	3/2		0	72		626
144	3.0	37	37	0	0	4/4	1	2	3/4		1/2	3/2		4	76		624
144	0.5	37	37	0	0	4/4	1	1	1/8		1/8	1		4	88		617
289/2	1.0	37	37	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		618
291/2	0.5	37	37	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		619
146	0.5	37	37	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		620
293/2	0.5	37	37	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		621
147	1.0	37	37	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50		627
147	1.0	37	37	3/4	3/4	4/4	2	1	1/4		1/4	1		0	60		627
147	1.0	37	37	3/4	3/4	4/4	1	2	1/4		1/4	1		6	66		625
147	0.5	37	37	3/4	3/4	4/4	1	1	1/8		1/8	1		5	71		622
295/2	0.5	37	37	7/8	7/8	4/4	1	1	1/8		1/8	1	1	3	69		623
148	0.5	38	38	0	0	4/4	2	1	1/8		1/8	1		1	43		644
148	0.5	38	38	0	0	4/4	2	1	1/8		1/8	1		2	50		644
148	0.5	38	38	0	0	4/4	2	1	1/8		1/8	1		5	59		644
148	0.5	38	38	0	0	4/4	1	2	1/8		1/8	1		-1	65		639
148	0.125	38	38	0	0	4/4	1	1	1/32		1/32	1	-1	3	69		628
1185/8	0.125	38	38	1/32	1/32	4/4	1	1	1/32		1/32	1		5	71		629
593/4	0.125	38	38	1/16	1/16	4/4	1	1	1/32		1/32	1		3	69		630
1187/8	0.125	38	38	3/32	3/32	4/4	1	1	1/32		1/32	1		1	67		631
297/2	1.0	38	38	1/8	1/8	4/4	2	1	1/4		1/4	1		0	48		645
297/2	1.0	38	38	1/8	1/8	4/4	2	1	1/4		1/4	1		1	55		645
297/2	0.5	38	38	1/8	1/8	4/4	1	2	1/8		1/8	1	1	0	60		640
297/2	0.5	38	38	1/8	1/8	4/4	1	1	1/8		1/8	1	1	4	64		632
149	0.5	38	38	1/4	1/4	4/4	1	2	1/8		1/8	1	-1	0	60		641
149	0.5	38	38	1/4	1/4	4/4	1	1	1/8		1/8	1	-1	4	64		633
299/2	0.5	38	38	3/8	3/8	4/4	2	1	1/8		1/8	1	1	-1	41		646
299/2	0.5	38	38	3/8	3/8	4/4	2	1	1/8		1/8	1	1	0	48		646
299/2	0.5	38	38	3/8	3/8	4/4	1	2	1/8		1/8	1	1	3	57		642
299/2	0.5	38	38	3/8	3/8	4/4	1	1	1/8		1/8	1	1	2	62		634
150	0.5	38	38	1/2	1/2	4/4	2	2	1/8		1/8	1	-1	-1	41		648
150	2.0	38	38	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	0	48		647
150	2.0	38	38	1/2	1/2	4/4	1	2	1/2		1/2	1	-1	3	57		643
150	0.5	38	38	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	2	62		635
301/2	0.5	38	38	5/8	5/8	4/4	2	2	1/8		1/8	1		4	40		649
301/2	0.5	38	38	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64		636
151	1.0	38	38	3/4	3/4	4/4	2	2	1/4		1/4	1		2	38		650
151	0.5	38	38	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65		637
303/2	0.5	38	38	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69		638
152	3.0	39	39	0	0	4/4	2	2	3/4		1/2	3/2		1	43		666
152	3.0	39	39	0	0	4/4	2	1	3/4		1/2	3/2		-1	53		664
152	3.0	39	39	0	0	4/4	1	2	3/4		1/2	3/2		5	59		661
152	0.5	39	39	0	0	4/4	1	1	1/8		1/8	1		4	64		651
305/2	0.25	39	39	1/8	1/8	4/4	1	1	1/16		1/16	1		2	62		652
611/4	0.25	39	39	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64		653
153	0.5	39	39	1/4	1/4	4/4	1	1	1/8		1/8	1		2	62		654
307/2	0.5	39	39	3/8	3/8	4/4	1	1	1/8		1/8	1	1	4	64		655
154	0.5	39	39	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	64		656
309/2	0.25	39	39	5/8	5/8	4/4	1	1	1/16		1/16	1		2	62		657
619/4	0.25	39	39	11/16	11/16	4/4	1	1	1/16		1/16	1		4	64		658
155	0.5	39	39	3/4	3/4	4/4	2	2	1/8		1/8	1		-1	41		667
155	1.0	39	39	3/4	3/4	4/4	2	1	1/4		1/4	1		5	47		665
155	0.5	39	39	3/4	3/4	4/4	1	2	1/8		1/8	1		3	57		662
155	0.5	39	39	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62		659
311/2	0.5	39	39	7/8	7/8	4/4	2	2	1/8		1/8	1		4	40		668
311/2	0.5	39	39	7/8	7/8	4/4	1	2	1/8		1/8	1		1	55		663
311/2	0.5	39	39	7/8	7/8	4/4	1	2	1/8		1/8	1		5	59		663
311/2	0.5	39	39	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64		660
156	3.0	40	40	0	0	4/4	2	1	3/4		1/2	3/2		3	57		680
156	3.0	40	40	0	0	4/4	2	1	3/4		1/2	3/2		4	64		680
156	3.0	40	40	0	0	4/4	2	1	3/4		1/2	3/2		0	72		680
156	2.0	40	40	0	0	4/4	1	2	1/2		1/2	1		4	76		678
156	0.5	40	40	0	0	4/4	1	1	1/8		1/8	1		4	88		669
313/2	1.0	40	40	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		670
315/2	0.5	40	40	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		671
158	0.5	40	40	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		672
317/2	0.5	40	40	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		673
159	0.5	40	40	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		681
159	0.5	40	40	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57		681
159	0.5	40	40	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		679
159	0.125	40	40	3/4	3/4	4/4	1	1	1/32		1/32	1		5	71		674
1273/8	0.125	40	40	25/32	25/32	4/4	1	1	1/32		1/32	1		3	69		675
637/4	0.125	40	40	13/16	13/16	4/4	1	1	1/32		1/32	1		5	71		676
1275/8	0.125	40	40	27/32	27/32	4/4	1	1	1/32		1/32	1		2	74		677
319/2	0.5	40	40	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	77		682
319/2	0.5	40	40	7/8	7/8	4/4	2	1	1/8		1/8	1		3	81		682
319/2	0.5	40	40	7/8	7/8	4/4	2	1	1/8		1/8	1		5	83		682
160	2.0	41	41	0	0	4/4	2	1	1/2		1/2	1		3	57		691
160	2.0	41	41	0	0	4/4	2	1	1/2		1/2	1		4	64		691
160	2.0	41	41	0	0	4/4	2	1	1/2		1/2	1		0	72		691
160	2.0	41	41	0	0	4/4	1	2	1/2		1/2	1		4	76		689
160	0.5	41	41	0	0	4/4	1	1	1/8		1/8	1		4	88		683
321/2	1.0	41	41	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		684
323/2	0.5	41	41	3/8	3/8	4/4	1	1	1/8		1/8	1		3	81		685
162	2.0	41	41	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45		692
162	2.0	41	41	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52		692
162	2.0	41	41	1/2	1/2	4/4	2	1	1/2		1/2	1		7	61		692
162	2.0	41	41	1/2	1/2	4/4	1	2	1/2		1/2	1		4	64		690
162	0.5	41	41	1/2	1/2	4/4	1	1	1/8		1/8	1		4	76		686
325/2	1.0	41	41	5/8	5/8	4/4	1	1	1/4		1/4	1		5	71		687
327/2	0.5	41	41	7/8	7/8	4/4	1	1	1/8		1/8	1	1	3	69		688
164	0.5	42	42	0	0	4/4	2	1	1/8		1/8	1		-1	41		709
164	0.5	42	42	0	0	4/4	2	1	1/8		1/8	1		0	48		709
164	0.5	42	42	0	0	4/4	1	2	1/8		1/8	1		3	57		703
164	0.5	42	42	0	0	4/4	1	1	1/8		1/8	1	-1	3	69		693
329/2	1.5	42	42	1/8	1/8	4/4	2	1	3/8		1/4	3/2		1	43		710
329/2	1.5	42	42	1/8	1/8	4/4	2	1	3/8		1/4	3/2		-1	53		710
329/2	1.5	42	42	1/8	1/8	4/4	1	2	3/8		1/4	3/2		5	59		704
329/2	1.0	42	42	1/8	1/8	4/4	1	1	1/4		1/4	1		4	64		694
331/2	0.5	42	42	3/8	3/8	4/4	1	1	1/8		1/8	1		2	62		695
166	0.5	42	42	1/2	1/2	4/4	2	1	1/8		1/8	1		3	45		711
166	0.5	42	42	1/2	1/2	4/4	2	1	1/8		1/8	1		4	52		711
166	0.5	42	42	1/2	1/2	4/4	1	2	1/8		1/8	1		3	57		705
166	0.125	42	42	1/2	1/2	4/4	1	1	1/32		1/32	1		2	62		696
1329/8	0.125	42	42	17/32	17/32	4/4	1	1	1/32		1/32	1		0	60		697
665/4	0.125	42	42	9/16	9/16	4/4	1	1	1/32		1/32	1		2	62		698
1331/8	0.125	42	42	19/32	19/32	4/4	1	1	1/32		1/32	1		4	64		699
333/2	0.5	42	42	5/8	5/8	4/4	2	1	1/8		1/8	1	1	2	50		712
333/2	0.5	42	42	5/8	5/8	4/4	1	2	1/8		1/8	1	1	-1	53		706
333/2	0.5	42	42	5/8	5/8	4/4	1	1	1/8		1/8	1	1	3	57		700
167	0.5	42	42	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	2	50		713
167	0.5	42	42	3/4	3/4	4/4	1	2	1/8		1/8	1	-1	-1	53		707
167	0.5	42	42	3/4	3/4	4/4	1	1	1/8		1/8	1	-1	3	57		701
335/2	0.5	42	42	7/8	7/8	4/4	1	2	1/8		1/8	1		4	52		708
335/2	0.5	42	42	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55		714
335/2	0.5	42	42	7/8	7/8	4/4	1	1	1/8		1/8	1		5	59		702
337/2	0.5	43	43	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45		719
337/2	0.5	43	43	1/8	1/8	4/4	2	1	1/8		1/8	1		0	48		719
337/2	0.5	43	43	1/8	1/8	4/4	1	1	1/8		1/8	1		4	52		715
337/2	0.5	43	43	1/8	1/8	4/4	1	1	1/8		1/8	1		3	57		715
339/2	0.5	43	43	3/8	3/8	4/4	2	1	1/8		1/8	1		1	43		720
339/2	0.5	43	43	3/8	3/8	4/4	2	1	1/8		1/8	1		5	47		720
339/2	0.5	43	43	3/8	3/8	4/4	1	1	1/8		1/8	1		2	50		716
339/2	0.5	43	43	3/8	3/8	4/4	1	1	1/8		1/8	1		-1	53		716
170	0.5	43	43	1/2	1/2	4/4	2	1	1/8		1/8	1		3	45		721
170	0.5	43	43	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48		721
170	0.5	43	43	1/2	1/2	4/4	1	1	1/8		1/8	1		4	52		717
170	0.5	43	43	1/2	1/2	4/4	1	1	1/8		1/8	1		3	57		717
341/2	0.5	43	43	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45		722
341/2	0.5	43	43	5/8	5/8	4/4	2	1	1/8		1/8	1		0	48		722
341/2	0.5	43	43	5/8	5/8	4/4	1	1	1/8		1/8	1		4	52		718
341/2	0.5	43	43	5/8	5/8	4/4	1	1	1/8		1/8	1		3	57		718
172	1.0	44	44	0	0	4/4	2	1	1/4		1/4	1		-2	34		732
172	1.0	44	44	0	0	4/4	2	1	1/4		1/4	1		-2	46		732
345/2	0.25	44	44	1/8	1/8	4/4	1	1	1/16		1/16	1		0	48		723
691/4	0.25	44	44	3/16	3/16	4/4	1	1	1/16		1/16	1		2	50		724
173	1.0	44	44	1/4	1/4	4/4	2	1	1/4		1/4	1		3	33		733
173	1.0	44	44	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45		733
173	1.0	44	44	1/4	1/4	4/4	1	2	1/4		1/4	1	1	0	48		730
173	1.0	44	44	1/4	1/4	4/4	1	1	1/4		1/4	1	1	4	52		725
174	1.0	44	44	1/2	1/2	4/4	2	1	1/4		1/4	1		1	31		734
174	1.0	44	44	1/2	1/2	4/4	2	1	1/4		1/4	1		1	43		734
174	2.0	44	44	1/2	1/2	4/4	1	2	1/2		1/2	1	-1	0	48		731
174	0.5	44	44	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	52		726
349/2	0.5	44	44	5/8	5/8	4/4	1	1	1/8		1/8	1		2	50		727
349/2	0.5	44	44	5/8	5/8	4/4	1	1	1/8		1/8	1		-1	53		727
175	1.0	44	44	3/4	3/4	4/4	2	1	1/4		1/4	1		-1	29		735
175	1.0	44	44	3/4	3/4	4/4	2	1	1/4		1/4	1		-1	41		735
175	0.5	44	44	3/4	3/4	4/4	1	1	1/8		1/8	1		4	52		728
175	0.5	44	44	3/4	3/4	4/4	1	1	1/8		1/8	1		1	55		728
351/2	0.5	44	44	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	53		729
351/2	0.5	44	44	7/8	7/8	4/4	1	1	1/8		1/8	1		3	57		729
176	1.0	45	45	0	0	4/4	2	1	1/4		1/4	1		4	28		749
176	1.0	45	45	0	0	4/4	2	1	1/4		1/4	1		4	40		749
176	1.0	45	45	0	0	4/4	1	2	1/4		1/4	1		0	48		743
176	0.5	45	45	0	0	4/4	1	1	1/8		1/8	1		1	55		736
176	0.5	45	45	0	0	4/4	1	1	1/8		1/8	1		-2	58		736
353/2	0.5	45	45	1/8	1/8	4/4	1	1	1/8		1/8	1		3	57		737
353/2	0.5	45	45	1/8	1/8	4/4	1	1	1/8		1/8	1		0	60		737
177	1.0	45	45	1/4	1/4	4/4	2	1	1/4		1/4	1		2	26		750
177	1.0	45	45	1/4	1/4	4/4	2	1	1/4		1/4	1		2	38		750
177	0.5	45	45	1/4	1/4	4/4	1	2	1/8		1/8	1		-1	53		744
177	0.5	45	45	1/4	1/4	4/4	1	1	1/8		1/8	1		-2	58		738
177	0.5	45	45	1/4	1/4	4/4	1	1	1/8		1/8	1		2	62		738
355/2	0.5	45	45	3/8	3/8	4/4	1	2	1/8		1/8	1		3	57		745
