quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
71	0.75	24	24	1/2	1/2	3/4	2	1	3/16		1/8	3/2		-1	65		445
71	0.25	24	24	1/2	1/2	3/4	1	1	1/16		1/16	1	-1	2	74		437
285/4	0.25	24	24	9/16	9/16	3/4	1	1	1/16		1/16	1		0	72		438
143/2	0.5	24	24	5/8	5/8	3/4	1	1	1/8		1/8	1	1	2	74		439
287/4	0.25	24	24	11/16	11/16	3/4	2	1	1/16		1/16	1		3	57		446
287/4	0.25	24	24	11/16	11/16	3/4	2	1	1/16		1/16	1		4	64		446
72	1.0	25	25	0	0	3/4	2	1	1/4		1/4	1		1	55		461
72	1.0	25	25	0	0	3/4	2	1	1/4		1/4	1		-1	65		461
72	1.0	25	25	0	0	3/4	1	2	1/4		1/4	1		-2	70		452
72	0.25	25	25	0	0	3/4	1	1	1/16		1/16	1	-1	2	74		447
289/4	0.25	25	25	1/16	1/16	3/4	1	1	1/16		1/16	1		0	72		448
145/2	0.25	25	25	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74		449
291/4	0.25	25	25	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	77		450
73	2.0	25	25	1/4	1/4	3/4	2	1	1/2		1/2	1		0	48		462
73	2.0	25	25	1/4	1/4	3/4	2	1	1/2		1/2	1	1	1	55		462
73	0.25	25	25	1/4	1/4	3/4	1	2	1/16		1/16	1		-1	65		453
73	2.0	25	25	1/4	1/4	3/4	1	1	1/2		1/2	1	1	-2	70		451
293/4	0.25	25	25	5/16	5/16	3/4	1	2	1/16		1/16	1		-3	63		454
147/2	0.25	25	25	3/8	3/8	3/4	1	2	1/16		1/16	1		2	62		455
295/4	0.25	25	25	7/16	7/16	3/4	1	2	1/16		1/16	1		-3	63		456
74	0.25	25	25	1/2	1/2	3/4	1	2	1/16		1/16	1		-1	65		457
297/4	0.25	25	25	9/16	9/16	3/4	1	2	1/16		1/16	1		-3	63		458
149/2	0.25	25	25	5/8	5/8	3/4	1	2	1/16		1/16	1		2	62		459
299/4	0.25	25	25	11/16	11/16	3/4	1	2	1/16		1/16	1	1	-3	63		460
75	3.0	26	26	0	0	3/4	2	2	3/4		1/2	3/2	1	-1	41		481
75	1.0	26	26	0	0	3/4	2	1	1/4		1/4	1	-1	1	55		478
75	0.25	26	26	0	0	3/4	1	2	1/16		1/16	1	-1	-3	63		466
75	1.0	26	26	0	0	3/4	1	1	1/4		1/4	1	-1	-2	70		463
301/4	0.25	26	26	1/16	1/16	3/4	1	2	1/16		1/16	1		2	62		467
151/2	0.25	26	26	1/8	1/8	3/4	1	2	1/16		1/16	1		0	60		468
303/4	0.25	26	26	3/16	3/16	3/4	1	2	1/16		1/16	1	1	-3	63		469
76	1.0	26	26	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		479
76	0.25	26	26	1/4	1/4	3/4	1	2	1/16		1/16	1	-1	-3	63		470
76	1.0	26	26	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69		464
305/4	0.25	26	26	5/16	5/16	3/4	1	2	1/16		1/16	1		2	62		471
153/2	0.25	26	26	3/8	3/8	3/4	1	2	1/16		1/16	1		0	60		472
307/4	0.25	26	26	7/16	7/16	3/4	1	2	1/16		1/16	1		-3	63		473
77	1.0	26	26	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	51		480
77	0.25	26	26	1/2	1/2	3/4	1	2	1/16		1/16	1		0	60		474
77	1.0	26	26	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67		465
309/4	0.25	26	26	9/16	9/16	3/4	1	2	1/16		1/16	1		-2	58		475
155/2	0.25	26	26	5/8	5/8	3/4	1	2	1/16		1/16	1		3	57		476
311/4	0.25	26	26	11/16	11/16	3/4	1	2	1/16		1/16	1	1	0	60		477
78	3.0	27	27	0	0	3/4	2	2	3/4		1/2	3/2	-1	-1	41		502
78	1.5	27	27	0	0	3/4	2	1	3/8		1/4	3/2		2	50		498
78	0.25	27	27	0	0	3/4	1	2	1/16		1/16	1	-1	0	60		486
78	1.5	27	27	0	0	3/4	1	1	3/8		1/4	3/2		-1	65		482
313/4	0.25	27	27	1/16	1/16	3/4	1	2	1/16		1/16	1		-2	58		487
157/2	0.25	27	27	1/8	1/8	3/4	1	2	1/16		1/16	1		3	57		488
315/4	0.25	27	27	3/16	3/16	3/4	1	2	1/16		1/16	1		0	60		489
79	0.25	27	27	1/4	1/4	3/4	1	2	1/16		1/16	1		-2	58		490
317/4	0.25	27	27	5/16	5/16	3/4	1	2	1/16		1/16	1		2	62		491
159/2	0.5	27	27	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	53		499
159/2	0.25	27	27	3/8	3/8	3/4	1	2	1/16		1/16	1		-1	65		492
159/2	0.5	27	27	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67		483
319/4	0.25	27	27	7/16	7/16	3/4	1	2	1/16		1/16	1		2	62		493
80	0.5	27	27	1/2	1/2	3/4	2	1	1/8		1/8	1		1	55		500
80	0.25	27	27	1/2	1/2	3/4	1	2	1/16		1/16	1		1	67		494
80	0.5	27	27	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70		484
321/4	0.25	27	27	9/16	9/16	3/4	1	2	1/16		1/16	1		-1	65		495
161/2	0.5	27	27	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	58		501
161/2	0.25	27	27	5/8	5/8	3/4	1	2	1/16		1/16	1		-2	70		496
161/2	0.5	27	27	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		485
323/4	0.25	27	27	11/16	11/16	3/4	1	2	1/16		1/16	1		1	67		497
81	3.0	28	28	0	0	3/4	2	2	3/4		1/2	3/2	1	-1	41		521
81	1.0	28	28	0	0	3/4	2	1	1/4		1/4	1		1	55		518
81	0.25	28	28	0	0	3/4	1	2	1/16		1/16	1		-3	63		506
81	1.0	28	28	0	0	3/4	1	1	1/4		1/4	1		-2	70		503
325/4	0.25	28	28	1/16	1/16	3/4	1	2	1/16		1/16	1		2	62		507
163/2	0.25	28	28	1/8	1/8	3/4	1	2	1/16		1/16	1		0	60		508
327/4	0.25	28	28	3/16	3/16	3/4	1	2	1/16		1/16	1	1	-3	63		509
82	1.0	28	28	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		519
82	0.25	28	28	1/4	1/4	3/4	1	2	1/16		1/16	1	-1	-3	63		510
82	1.0	28	28	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69		504
329/4	0.25	28	28	5/16	5/16	3/4	1	2	1/16		1/16	1		2	62		511
165/2	0.25	28	28	3/8	3/8	3/4	1	2	1/16		1/16	1		0	60		512
331/4	0.25	28	28	7/16	7/16	3/4	1	2	1/16		1/16	1		-3	63		513
83	1.0	28	28	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	51		520
83	0.25	28	28	1/2	1/2	3/4	1	2	1/16		1/16	1		0	60		514
83	1.0	28	28	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67		505
333/4	0.25	28	28	9/16	9/16	3/4	1	2	1/16		1/16	1		-2	58		515
167/2	0.25	28	28	5/8	5/8	3/4	1	2	1/16		1/16	1		3	57		516
335/4	0.25	28	28	11/16	11/16	3/4	1	2	1/16		1/16	1	1	0	60		517
84	3.0	29	29	0	0	3/4	2	2	3/4		1/2	3/2	-1	-1	41		542
84	1.5	29	29	0	0	3/4	2	1	3/8		1/4	3/2		2	50		538
84	0.25	29	29	0	0	3/4	1	2	1/16		1/16	1	-1	0	60		526
84	1.5	29	29	0	0	3/4	1	1	3/8		1/4	3/2		-1	65		522
337/4	0.25	29	29	1/16	1/16	3/4	1	2	1/16		1/16	1		-2	58		527
169/2	0.25	29	29	1/8	1/8	3/4	1	2	1/16		1/16	1		3	57		528
339/4	0.25	29	29	3/16	3/16	3/4	1	2	1/16		1/16	1		0	60		529
85	0.25	29	29	1/4	1/4	3/4	1	2	1/16		1/16	1		-2	58		530
341/4	0.25	29	29	5/16	5/16	3/4	1	2	1/16		1/16	1		2	62		531
171/2	0.5	29	29	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	53		539
171/2	0.25	29	29	3/8	3/8	3/4	1	2	1/16		1/16	1		-1	65		532
171/2	0.5	29	29	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67		523
343/4	0.25	29	29	7/16	7/16	3/4	1	2	1/16		1/16	1		2	62		533
86	0.5	29	29	1/2	1/2	3/4	2	1	1/8		1/8	1		1	55		540
86	0.25	29	29	1/2	1/2	3/4	1	2	1/16		1/16	1		1	67		534
86	0.5	29	29	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70		524
345/4	0.25	29	29	9/16	9/16	3/4	1	2	1/16		1/16	1		-1	65		535
173/2	0.5	29	29	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	58		541
173/2	0.25	29	29	5/8	5/8	3/4	1	2	1/16		1/16	1		-2	70		536
173/2	0.5	29	29	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		525
347/4	0.25	29	29	11/16	11/16	3/4	1	2	1/16		1/16	1		1	67		537
87	1.5	30	30	0	0	3/4	2	2	3/8		1/4	3/2		1	43		562
87	0.25	30	30	0	0	3/4	1	2	1/16		1/16	1		-2	70		548
87	0.5	30	30	0	0	3/4	1	1	1/8		1/8	1		4	76		543
349/4	0.25	30	30	1/16	1/16	3/4	1	2	1/16		1/16	1		1	67		549
175/2	0.5	30	30	1/8	1/8	3/4	2	1	1/8		1/8	1		3	57		560
175/2	0.5	30	30	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		560
175/2	0.5	30	30	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		560
175/2	0.25	30	30	1/8	1/8	3/4	1	2	1/16		1/16	1		0	72		550
175/2	0.5	30	30	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77		544
351/4	0.25	30	30	3/16	3/16	3/4	1	2	1/16		1/16	1		3	69		551
88	1.0	30	30	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		561
88	1.0	30	30	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		561
88	1.0	30	30	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		561
88	0.25	30	30	1/4	1/4	3/4	1	2	1/16		1/16	1		-2	70		552
88	1.0	30	30	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74		545
353/4	0.25	30	30	5/16	5/16	3/4	1	2	1/16		1/16	1		1	67		553
177/2	0.5	30	30	3/8	3/8	3/4	2	2	1/8		1/8	1		-1	41		563
177/2	0.25	30	30	3/8	3/8	3/4	1	2	1/16		1/16	1		-2	70		554
355/4	0.25	30	30	7/16	7/16	3/4	1	2	1/16		1/16	1		1	67		555
89	0.5	30	30	1/2	1/2	3/4	2	2	1/8		1/8	1		4	40		564
89	0.25	30	30	1/2	1/2	3/4	1	2	1/16		1/16	1		-2	70		556
89	0.5	30	30	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72		546
357/4	0.25	30	30	9/16	9/16	3/4	1	2	1/16		1/16	1		1	67		557
179/2	0.5	30	30	5/8	5/8	3/4	2	2	1/8		1/8	1		2	38		565
179/2	0.25	30	30	5/8	5/8	3/4	1	2	1/16		1/16	1		-2	70		558
179/2	0.5	30	30	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		547
359/4	0.25	30	30	11/16	11/16	3/4	1	2	1/16		1/16	1		1	67		559
90	3.0	31	31	0	0	3/4	2	2	3/4		1/2	3/2		0	36		587
90	0.25	31	31	0	0	3/4	1	2	1/16		1/16	1		2	74		571
90	0.5	31	31	0	0	3/4	1	1	1/8		1/8	1		1	79		566
361/4	0.25	31	31	1/16	1/16	3/4	1	2	1/16		1/16	1		-2	70		572
181/2	0.5	31	31	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		583
181/2	0.5	31	31	1/8	1/8	3/4	2	1	1/8		1/8	1		4	64		583
181/2	0.5	31	31	1/8	1/8	3/4	2	1	1/8		1/8	1		3	69		583
181/2	0.25	31	31	1/8	1/8	3/4	1	2	1/16		1/16	1		4	76		573
181/2	0.5	31	31	1/8	1/8	3/4	1	1	1/8		1/8	1		3	81		567
363/4	0.25	31	31	3/16	3/16	3/4	1	2	1/16		1/16	1		0	72		574
91	0.5	31	31	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60		584
91	0.5	31	31	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		584
91	0.5	31	31	1/4	1/4	3/4	2	1	1/8		1/8	1		3	69		584
91	0.25	31	31	1/4	1/4	3/4	1	2	1/16		1/16	1		4	76		575
91	0.5	31	31	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81		568
365/4	0.25	31	31	5/16	5/16	3/4	1	2	1/16		1/16	1		0	72		576
183/2	0.5	31	31	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57		585
183/2	0.5	31	31	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		585
183/2	0.5	31	31	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64		585
183/2	0.25	31	31	3/8	3/8	3/4	1	2	1/16		1/16	1		0	72		577
183/2	0.5	31	31	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		569
367/4	0.25	31	31	7/16	7/16	3/4	1	2	1/16		1/16	1		3	69		578
92	1.0	31	31	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		586
92	1.0	31	31	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		586
92	1.0	31	31	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		586
92	0.25	31	31	1/2	1/2	3/4	1	2	1/16		1/16	1		0	72		579
92	1.0	31	31	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76		570
369/4	0.25	31	31	9/16	9/16	3/4	1	2	1/16		1/16	1		3	69		580
185/2	0.25	31	31	5/8	5/8	3/4	1	2	1/16		1/16	1		0	72		581
371/4	0.25	31	31	11/16	11/16	3/4	1	2	1/16		1/16	1		3	69		582
93	1.5	32	32	0	0	3/4	2	2	3/8		1/4	3/2		1	43		607
93	0.25	32	32	0	0	3/4	1	2	1/16		1/16	1		-2	70		593
93	0.5	32	32	0	0	3/4	1	1	1/8		1/8	1		4	76		588
373/4	0.25	32	32	1/16	1/16	3/4	1	2	1/16		1/16	1		1	67		594
187/2	0.5	32	32	1/8	1/8	3/4	2	1	1/8		1/8	1		3	57		605
187/2	0.5	32	32	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		605
187/2	0.5	32	32	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		605
187/2	0.25	32	32	1/8	1/8	3/4	1	2	1/16		1/16	1		0	72		595
187/2	0.5	32	32	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77		589
375/4	0.25	32	32	3/16	3/16	3/4	1	2	1/16		1/16	1		3	69		596
94	1.0	32	32	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		606
94	1.0	32	32	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		606
94	1.0	32	32	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		606
94	0.25	32	32	1/4	1/4	3/4	1	2	1/16		1/16	1		-2	70		597
94	1.0	32	32	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74		590
377/4	0.25	32	32	5/16	5/16	3/4	1	2	1/16		1/16	1		1	67		598
189/2	0.5	32	32	3/8	3/8	3/4	2	2	1/8		1/8	1		-1	41		608
189/2	0.25	32	32	3/8	3/8	3/4	1	2	1/16		1/16	1		-2	70		599
379/4	0.25	32	32	7/16	7/16	3/4	1	2	1/16		1/16	1		1	67		600
95	0.5	32	32	1/2	1/2	3/4	2	2	1/8		1/8	1		4	40		609
95	0.25	32	32	1/2	1/2	3/4	1	2	1/16		1/16	1		-2	70		601
95	0.5	32	32	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72		591
381/4	0.25	32	32	9/16	9/16	3/4	1	2	1/16		1/16	1		1	67		602
191/2	0.5	32	32	5/8	5/8	3/4	2	2	1/8		1/8	1		2	38		610
191/2	0.25	32	32	5/8	5/8	3/4	1	2	1/16		1/16	1		-2	70		603
191/2	0.5	32	32	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		592
383/4	0.25	32	32	11/16	11/16	3/4	1	2	1/16		1/16	1		1	67		604
96	3.0	33	33	0	0	3/4	2	2	3/4		1/2	3/2	1	0	36		634
96	0.25	33	33	0	0	3/4	1	2	1/16		1/16	1		2	74		617
96	0.5	33	33	0	0	3/4	1	1	1/8		1/8	1		1	79		611
385/4	0.25	33	33	1/16	1/16	3/4	1	2	1/16		1/16	1		-2	70		618
193/2	0.5	33	33	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		629
193/2	0.5	33	33	1/8	1/8	3/4	2	1	1/8		1/8	1		4	64		629
193/2	0.5	33	33	1/8	1/8	3/4	2	1	1/8		1/8	1		3	69		629
193/2	0.25	33	33	1/8	1/8	3/4	1	2	1/16		1/16	1		4	76		619
193/2	0.5	33	33	1/8	1/8	3/4	1	1	1/8		1/8	1		3	81		612
387/4	0.25	33	33	3/16	3/16	3/4	1	2	1/16		1/16	1		0	72		620
97	0.5	33	33	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60		630
97	0.5	33	33	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		630
97	0.5	33	33	1/4	1/4	3/4	2	1	1/8		1/8	1		3	69		630
97	0.25	33	33	1/4	1/4	3/4	1	2	1/16		1/16	1		4	76		621
97	0.5	33	33	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81		613
389/4	0.25	33	33	5/16	5/16	3/4	1	2	1/16		1/16	1		0	72		622
195/2	0.5	33	33	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57		631
195/2	0.5	33	33	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		631
195/2	0.5	33	33	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64		631
195/2	0.25	33	33	3/8	3/8	3/4	1	2	1/16		1/16	1		0	72		623
195/2	0.5	33	33	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		614
391/4	0.25	33	33	7/16	7/16	3/4	1	2	1/16		1/16	1		3	69		624
98	0.5	33	33	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57		632
98	0.5	33	33	1/2	1/2	3/4	2	1	1/8		1/8	1		0	60		632
98	0.5	33	33	1/2	1/2	3/4	2	1	1/8		1/8	1		4	64		632
98	0.25	33	33	1/2	1/2	3/4	1	2	1/16		1/16	1		0	72		625
98	0.5	33	33	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76		615
393/4	0.25	33	33	9/16	9/16	3/4	1	2	1/16		1/16	1		3	69		626
197/2	0.5	33	33	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62		633
197/2	0.5	33	33	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65		633
197/2	0.5	33	33	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	70		633
197/2	0.25	33	33	5/8	5/8	3/4	1	2	1/16		1/16	1		-1	77		627
197/2	0.5	33	33	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	82		616
395/4	0.25	33	33	11/16	11/16	3/4	1	2	1/16		1/16	1		2	74		628
99	3.0	34	34	0	0	3/4	2	2	3/4		1/2	3/2	-1	0	36		659
99	0.5	34	34	0	0	3/4	2	1	1/8		1/8	1		2	62		653
99	0.5	34	34	0	0	3/4	2	1	1/8		1/8	1		-1	65		653
99	0.5	34	34	0	0	3/4	2	1	1/8		1/8	1		-2	70		653
99	0.25	34	34	0	0	3/4	1	2	1/16		1/16	1		-1	77		641
99	0.5	34	34	0	0	3/4	1	1	1/8		1/8	1		-2	82		635
397/4	0.25	34	34	1/16	1/16	3/4	1	2	1/16		1/16	1		2	74		642
199/2	0.5	34	34	1/8	1/8	3/4	2	1	1/8		1/8	1		4	64		654
199/2	0.5	34	34	1/8	1/8	3/4	2	1	1/8		1/8	1		1	67		654
199/2	0.5	34	34	1/8	1/8	3/4	2	1	1/8		1/8	1		0	72		654
199/2	0.25	34	34	1/8	1/8	3/4	1	2	1/16		1/16	1		1	79		643
199/2	0.5	34	34	1/8	1/8	3/4	1	1	1/8		1/8	1		0	84		636
399/4	0.25	34	34	3/16	3/16	3/4	1	2	1/16		1/16	1		4	76		644
100	0.5	34	34	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		655
100	0.5	34	34	1/4	1/4	3/4	2	1	1/8		1/8	1		1	67		655
100	0.5	34	34	1/4	1/4	3/4	2	1	1/8		1/8	1		0	72		655
100	0.25	34	34	1/4	1/4	3/4	1	2	1/16		1/16	1		1	79		645
100	0.5	34	34	1/4	1/4	3/4	1	1	1/8		1/8	1		0	84		637
401/4	0.25	34	34	5/16	5/16	3/4	1	2	1/16		1/16	1		4	76		646
201/2	0.5	34	34	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		656
201/2	0.5	34	34	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64		656
201/2	0.5	34	34	3/8	3/8	3/4	2	1	1/8		1/8	1		3	69		656
201/2	0.25	34	34	3/8	3/8	3/4	1	2	1/16		1/16	1		4	76		647
201/2	0.5	34	34	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81		638
403/4	0.25	34	34	7/16	7/16	3/4	1	2	1/16		1/16	1		0	72		648
101	0.5	34	34	1/2	1/2	3/4	2	1	1/8		1/8	1		0	60		657
101	0.5	34	34	1/2	1/2	3/4	2	1	1/8		1/8	1		4	64		657
101	0.5	34	34	1/2	1/2	3/4	2	1	1/8		1/8	1		3	69		657
101	0.25	34	34	1/2	1/2	3/4	1	2	1/16		1/16	1		4	76		649
101	0.5	34	34	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		639
405/4	0.25	34	34	9/16	9/16	3/4	1	2	1/16		1/16	1		0	72		650
203/2	0.5	34	34	5/8	5/8	3/4	2	1	1/8		1/8	1		4	64		658
203/2	0.5	34	34	5/8	5/8	3/4	2	1	1/8		1/8	1		3	69		658
203/2	0.5	34	34	5/8	5/8	3/4	2	1	1/8		1/8	1		0	72		658
203/2	0.25	34	34	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81		651
203/2	0.5	34	34	5/8	5/8	3/4	1	1	1/8		1/8	1		0	84		640
407/4	0.25	34	34	11/16	11/16	3/4	1	2	1/16		1/16	1		4	76		652
102	3.0	35	35	0	0	3/4	2	3	3/4		1/2	3/2		-2	34		679
102	3.0	35	35	0	0	3/4	2	3	3/4		1/2	3/2		-1	41		679
102	0.25	35	35	0	0	3/4	1	2	1/16		1/16	1		-2	82		662
102	0.5	35	35	0	0	3/4	1	1	1/8		1/8	1		2	86		660
409/4	0.25	35	35	1/16	1/16	3/4	1	2	1/16		1/16	1		4	76		663
205/2	0.5	35	35	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		674
205/2	0.25	35	35	1/8	1/8	3/4	1	2	1/16		1/16	1		-2	82		664
205/2	0.5	35	35	1/8	1/8	3/4	1	1	1/8		1/8	1		2	86		661
411/4	0.25	35	35	3/16	3/16	3/4	1	2	1/16		1/16	1		-1	77		665
103	2.0	35	35	1/4	1/4	3/4	2	2	1/2		1/2	1		-1	53		678
103	2.0	35	35	1/4	1/4	3/4	2	2	1/2		1/2	1		-2	58		678
103	1.0	35	35	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		675
103	0.25	35	35	1/4	1/4	3/4	1	2	1/16		1/16	1		-2	82		666
103	0.25	35	35	1/4	1/4	3/4	1	2	1/16		1/16	1		2	86		666
413/4	0.25	35	35	5/16	5/16	3/4	1	2	1/16		1/16	1		2	74		667
207/2	0.25	35	35	3/8	3/8	3/4	1	2	1/16		1/16	1		-2	82		668
207/2	0.25	35	35	3/8	3/8	3/4	1	2	1/16		1/16	1		2	86		668
415/4	0.25	35	35	7/16	7/16	3/4	1	2	1/16		1/16	1		2	74		669
104	0.5	35	35	1/2	1/2	3/4	2	1	1/8		1/8	1		0	60		676
104	0.25	35	35	1/2	1/2	3/4	1	2	1/16		1/16	1		-2	82		670
104	0.25	35	35	1/2	1/2	3/4	1	2	1/16		1/16	1		2	86		670
417/4	0.25	35	35	9/16	9/16	3/4	1	2	1/16		1/16	1		0	72		671
209/2	0.5	35	35	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62		677
209/2	0.25	35	35	5/8	5/8	3/4	1	2	1/16		1/16	1		-2	82		672
209/2	0.25	35	35	5/8	5/8	3/4	1	2	1/16		1/16	1		2	86		672
419/4	0.25	35	35	11/16	11/16	3/4	1	2	1/16		1/16	1		0	72		673
105	3.0	36	36	0	0	3/4	2	2	3/4		1/2	3/2		-2	58		697
105	3.0	36	36	0	0	3/4	2	2	3/4		1/2	3/2		2	62		697
105	0.5	36	36	0	0	3/4	2	1	1/8		1/8	1		1	67		692
105	0.25	36	36	0	0	3/4	1	1	1/16		1/16	1		-2	82		680
105	0.25	36	36	0	0	3/4	1	1	1/16		1/16	1		2	86		680
421/4	0.25	36	36	1/16	1/16	3/4	1	1	1/16		1/16	1		1	79		681
211/2	0.5	36	36	1/8	1/8	3/4	2	1	1/8		1/8	1		3	69		693
211/2	0.25	36	36	1/8	1/8	3/4	1	1	1/16		1/16	1		-2	82		682
211/2	0.25	36	36	1/8	1/8	3/4	1	1	1/16		1/16	1		2	86		682
423/4	0.25	36	36	3/16	3/16	3/4	1	1	1/16		1/16	1		3	81		683
106	0.5	36	36	1/4	1/4	3/4	2	1	1/8		1/8	1		3	69		694
106	0.25	36	36	1/4	1/4	3/4	1	1	1/16		1/16	1		-2	82		684
106	0.25	36	36	1/4	1/4	3/4	1	1	1/16		1/16	1		2	86		684
425/4	0.25	36	36	5/16	5/16	3/4	1	1	1/16		1/16	1		3	81		685
213/2	0.5	36	36	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64		695
213/2	0.25	36	36	3/8	3/8	3/4	1	1	1/16		1/16	1		-2	82		686
213/2	0.25	36	36	3/8	3/8	3/4	1	1	1/16		1/16	1		2	86		686
427/4	0.25	36	36	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76		687
107	1.0	36	36	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		696
107	0.25	36	36	1/2	1/2	3/4	1	1	1/16		1/16	1		-2	82		688
107	0.25	36	36	1/2	1/2	3/4	1	1	1/16		1/16	1		2	86		688
429/4	0.25	36	36	9/16	9/16	3/4	1	1	1/16		1/16	1		4	76		689
215/2	0.25	36	36	5/8	5/8	3/4	1	1	1/16		1/16	1		-2	82		690
215/2	0.25	36	36	5/8	5/8	3/4	1	1	1/16		1/16	1		2	86		690
431/4	0.25	36	36	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76		691
108	3.0	37	37	0	0	3/4	2	3	3/4		1/2	3/2		-2	34		715
108	3.0	37	37	0	0	3/4	2	3	3/4		1/2	3/2		-1	41		715
108	0.25	37	37	0	0	3/4	1	1	1/16		1/16	1		-2	82		698
108	0.25	37	37	0	0	3/4	1	1	1/16		1/16	1		2	86		698
433/4	0.25	37	37	1/16	1/16	3/4	1	1	1/16		1/16	1		4	76		699
217/2	0.5	37	37	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		710
217/2	0.25	37	37	1/8	1/8	3/4	1	1	1/16		1/16	1		-2	82		700
217/2	0.25	37	37	1/8	1/8	3/4	1	1	1/16		1/16	1		2	86		700
435/4	0.25	37	37	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	77		701
109	2.0	37	37	1/4	1/4	3/4	2	2	1/2		1/2	1		-1	53		714
109	2.0	37	37	1/4	1/4	3/4	2	2	1/2		1/2	1		-2	58		714
109	1.0	37	37	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		711
