quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
291/4	0.75	17	17	3/16	3/16	9/8	2	1	3/16		1/8	3/2	1	-6	66		182
291/4	0.75	17	17	3/16	3/16	9/8	2	1	3/16		1/8	3/2	1	-2	70		182
291/4	0.75	17	17	3/16	3/16	9/8	1	1	3/16		1/8	3/2	1	-1	77		175
291/4	0.75	17	17	3/16	3/16	9/8	1	1	3/16		1/8	3/2	1	-2	82		175
291/4	0.75	17	17	3/16	3/16	9/8	1	1	3/16		1/8	3/2	1	-1	89		175
147/2	0.5	17	17	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-1	65		183
147/2	0.5	17	17	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-6	66		183
147/2	0.5	17	17	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-2	70		183
147/2	0.5	17	17	3/8	3/8	9/8	1	1	1/8		1/8	1	-1	-1	77		176
147/2	0.5	17	17	3/8	3/8	9/8	1	1	1/8		1/8	1	-1	-2	82		176
147/2	0.5	17	17	3/8	3/8	9/8	1	1	1/8		1/8	1	-1	-1	89		176
74	0.5	17	17	1/2	1/2	9/8	2	1	1/8		1/8	1		-6	66		184
74	0.5	17	17	1/2	1/2	9/8	2	1	1/8		1/8	1		-2	70		184
74	0.5	17	17	1/2	1/2	9/8	2	1	1/8		1/8	1		-3	75		184
74	0.5	17	17	1/2	1/2	9/8	1	1	1/8		1/8	1		-6	78		177
74	0.5	17	17	1/2	1/2	9/8	1	1	1/8		1/8	1		-2	82		177
74	0.5	17	17	1/2	1/2	9/8	1	1	1/8		1/8	1		-6	90		177
149/2	0.5	17	17	5/8	5/8	9/8	2	1	1/8		1/8	1		-1	65		185
149/2	0.5	17	17	5/8	5/8	9/8	2	1	1/8		1/8	1		-6	66		185
149/2	0.5	17	17	5/8	5/8	9/8	2	1	1/8		1/8	1		-2	70		185
149/2	0.5	17	17	5/8	5/8	9/8	1	1	1/8		1/8	1		-1	77		178
149/2	0.5	17	17	5/8	5/8	9/8	1	1	1/8		1/8	1		-2	82		178
149/2	0.5	17	17	5/8	5/8	9/8	1	1	1/8		1/8	1		-1	89		178
75	0.5	17	17	3/4	3/4	9/8	2	1	1/8		1/8	1		-3	63		186
75	0.5	17	17	3/4	3/4	9/8	2	1	1/8		1/8	1		-6	66		186
75	0.5	17	17	3/4	3/4	9/8	2	1	1/8		1/8	1		-2	70		186
75	0.5	17	17	3/4	3/4	9/8	1	1	1/8		1/8	1		-3	75		179
75	0.5	17	17	3/4	3/4	9/8	1	1	1/8		1/8	1		-2	82		179
75	0.5	17	17	3/4	3/4	9/8	1	1	1/8		1/8	1		-3	87		179
151/2	0.5	17	17	7/8	7/8	9/8	2	1	1/8		1/8	1		-1	65		187
151/2	0.5	17	17	7/8	7/8	9/8	2	1	1/8		1/8	1		-6	66		187
151/2	0.5	17	17	7/8	7/8	9/8	2	1	1/8		1/8	1		-2	70		187
151/2	0.5	17	17	7/8	7/8	9/8	1	1	1/8		1/8	1		-1	77		180
151/2	0.5	17	17	7/8	7/8	9/8	1	1	1/8		1/8	1		-2	82		180
151/2	0.5	17	17	7/8	7/8	9/8	1	1	1/8		1/8	1		-1	89		180
76	0.5	17	17	1	1	9/8	2	1	1/8		1/8	1		-3	63		188
76	0.5	17	17	1	1	9/8	2	1	1/8		1/8	1		-6	66		188
76	0.5	17	17	1	1	9/8	2	1	1/8		1/8	1		-2	70		188
76	0.5	17	17	1	1	9/8	1	1	1/8		1/8	1		-3	75		181
76	0.5	17	17	1	1	9/8	1	1	1/8		1/8	1		-2	82		181
76	0.5	17	17	1	1	9/8	1	1	1/8		1/8	1		-3	87		181
153/2	0.5	18	18	0	0	9/8	2	1	1/8		1/8	1		-5	61		197
153/2	0.5	18	18	0	0	9/8	2	1	1/8		1/8	1		-6	66		197
153/2	0.5	18	18	0	0	9/8	2	1	1/8		1/8	1		-2	70		197
153/2	0.5	18	18	0	0	9/8	1	1	1/8		1/8	1		-5	73		190
153/2	0.5	18	18	0	0	9/8	1	1	1/8		1/8	1		-2	82		190
153/2	0.5	18	18	0	0	9/8	1	1	1/8		1/8	1		-5	85		190
77	0.5	18	18	1/8	1/8	9/8	2	1	1/8		1/8	1		-3	63		198
77	0.5	18	18	1/8	1/8	9/8	2	1	1/8		1/8	1		-6	66		198
77	0.5	18	18	1/8	1/8	9/8	2	1	1/8		1/8	1		-2	70		198
77	0.5	18	18	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		191
77	0.5	18	18	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	82		191
77	0.5	18	18	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	87		191
155/2	0.5	18	18	1/4	1/4	9/8	2	1	1/8		1/8	1		-5	61		199
155/2	0.5	18	18	1/4	1/4	9/8	2	1	1/8		1/8	1		-6	66		199
155/2	0.5	18	18	1/4	1/4	9/8	2	1	1/8		1/8	1		-2	70		199
155/2	0.5	18	18	1/4	1/4	9/8	1	1	1/8		1/8	1		-5	73		192
155/2	0.5	18	18	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	82		192
155/2	0.5	18	18	1/4	1/4	9/8	1	1	1/8		1/8	1		-5	85		192
78	0.75	18	18	3/8	3/8	9/8	2	1	3/16		1/8	3/2		0	60		200
78	0.75	18	18	3/8	3/8	9/8	2	1	3/16		1/8	3/2		-6	66		200
78	0.75	18	18	3/8	3/8	9/8	2	1	3/16		1/8	3/2		-2	70		200
78	0.75	18	18	3/8	3/8	9/8	1	1	3/16		1/8	3/2		0	72		193
78	0.75	18	18	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-2	82		193
78	0.75	18	18	3/8	3/8	9/8	1	1	3/16		1/8	3/2		0	84		193
315/4	0.0	18	18	9/16	9/16	9/8	1	1	0	acciaccatura	1/8	3/2		-3	87		194
315/4	0.75	18	18	9/16	9/16	9/8	2	1	3/16		1/8	3/2		-5	61		201
315/4	0.75	18	18	9/16	9/16	9/8	2	1	3/16		1/8	3/2		-6	66		201
315/4	0.75	18	18	9/16	9/16	9/8	2	1	3/16		1/8	3/2		-2	70		201
315/4	0.75	18	18	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-5	73		195
315/4	0.75	18	18	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-2	82		195
315/4	0.75	18	18	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-5	85		195
159/2	1.5	18	18	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	58		202
159/2	1.5	18	18	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63		202
159/2	1.5	18	18	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-6	66		202
159/2	1.5	18	18	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-2	70		196
159/2	1.5	18	18	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-6	78		196
159/2	1.5	18	18	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-2	82		196
81	4.5	19	19	0	0	9/8	2	2	9/8		1/2	9/4		-4	32		211
81	4.5	19	19	0	0	9/8	2	2	9/8		1/2	9/4		-4	44		211
81	0.75	19	19	0	0	9/8	1	1	3/16		1/8	3/2	-1	-2	70		203
81	0.75	19	19	0	0	9/8	1	1	3/16		1/8	3/2	-1	-6	78		203
81	0.75	19	19	0	0	9/8	1	1	3/16		1/8	3/2	-1	-2	82		203
327/4	0.75	19	19	3/16	3/16	9/8	2	3	3/16		1/8	3/2		-6	54		212
327/4	0.75	19	19	3/16	3/16	9/8	1	1	3/16		1/8	3/2		-6	66		204
327/4	0.75	19	19	3/16	3/16	9/8	1	1	3/16		1/8	3/2		-6	78		204
165/2	0.75	19	19	3/8	3/8	9/8	2	3	3/16		1/8	3/2		-4	56		213
165/2	1.5	19	19	3/8	3/8	9/8	2	1	3/8		1/4	3/2		0	60		209
165/2	1.5	19	19	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-3	63		209
165/2	0.75	19	19	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-4	68		205
165/2	0.75	19	19	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-3	75		205
165/2	0.75	19	19	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-4	80		205
333/4	0.75	19	19	9/16	9/16	9/8	2	3	3/16		1/8	3/2		0	60		214
333/4	0.75	19	19	9/16	9/16	9/8	1	1	3/16		1/8	3/2		0	72		206
333/4	0.75	19	19	9/16	9/16	9/8	1	1	3/16		1/8	3/2		0	84		206
84	0.75	19	19	3/4	3/4	9/8	2	3	3/16		1/8	3/2		-2	58		215
84	1.5	19	19	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63		210
84	1.5	19	19	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-6	66		210
84	0.75	19	19	3/4	3/4	9/8	1	1	3/16		1/8	3/2		-2	70		207
84	0.75	19	19	3/4	3/4	9/8	1	1	3/16		1/8	3/2		-6	78		207
84	0.75	19	19	3/4	3/4	9/8	1	1	3/16		1/8	3/2		-2	82		207
339/4	0.75	19	19	15/16	15/16	9/8	2	3	3/16		1/8	3/2		-6	54		216
339/4	0.75	19	19	15/16	15/16	9/8	1	1	3/16		1/8	3/2		-6	66		208
339/4	0.75	19	19	15/16	15/16	9/8	1	1	3/16		1/8	3/2		-6	78		208
171/2	3.0	20	20	0	0	9/8	2	2	3/4		1/2	3/2		3	33		229
171/2	3.0	20	20	0	0	9/8	2	2	3/4		1/2	3/2		3	45		229
86	0.5	20	20	1/8	1/8	9/8	2	1	1/8		1/8	1		-6	54		223
86	0.5	20	20	1/8	1/8	9/8	2	1	1/8		1/8	1		0	60		223
86	0.5	20	20	1/8	1/8	9/8	2	1	1/8		1/8	1		-3	63		223
86	0.5	20	20	1/8	1/8	9/8	1	1	1/8		1/8	1		-6	66		217
86	0.5	20	20	1/8	1/8	9/8	1	1	1/8		1/8	1		0	72		217
86	0.5	20	20	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		217
86	0.5	20	20	1/8	1/8	9/8	1	1	1/8		1/8	1		-6	78		217
173/2	0.5	20	20	1/4	1/4	9/8	2	1	1/8		1/8	1		-6	54		224
173/2	0.5	20	20	1/4	1/4	9/8	2	1	1/8		1/8	1		0	60		224
173/2	0.5	20	20	1/4	1/4	9/8	2	1	1/8		1/8	1		-3	63		224
173/2	0.5	20	20	1/4	1/4	9/8	1	1	1/8		1/8	1		-6	66		218
173/2	0.5	20	20	1/4	1/4	9/8	1	1	1/8		1/8	1		0	72		218
173/2	0.5	20	20	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	75		218
173/2	0.5	20	20	1/4	1/4	9/8	1	1	1/8		1/8	1		-6	78		218
87	0.5	20	20	3/8	3/8	9/8	2	1	1/8		1/8	1		-6	54		225
87	0.5	20	20	3/8	3/8	9/8	2	1	1/8		1/8	1		0	60		225
87	0.5	20	20	3/8	3/8	9/8	2	1	1/8		1/8	1		-3	63		225
87	0.5	20	20	3/8	3/8	9/8	1	1	1/8		1/8	1		-6	66		219
87	0.5	20	20	3/8	3/8	9/8	1	1	1/8		1/8	1		0	72		219
87	0.5	20	20	3/8	3/8	9/8	1	1	1/8		1/8	1		-3	75		219
87	0.5	20	20	3/8	3/8	9/8	1	1	1/8		1/8	1		-6	78		219
175/2	0.5	20	20	1/2	1/2	9/8	2	1	1/8		1/8	1		-6	54		226
175/2	0.5	20	20	1/2	1/2	9/8	2	1	1/8		1/8	1		0	60		226
175/2	0.5	20	20	1/2	1/2	9/8	2	1	1/8		1/8	1		-3	63		226
175/2	0.5	20	20	1/2	1/2	9/8	1	1	1/8		1/8	1		-6	66		220
175/2	0.5	20	20	1/2	1/2	9/8	1	1	1/8		1/8	1		0	72		220
175/2	0.5	20	20	1/2	1/2	9/8	1	1	1/8		1/8	1		-3	75		220
175/2	0.5	20	20	1/2	1/2	9/8	1	1	1/8		1/8	1		-6	78		220
88	0.5	20	20	5/8	5/8	9/8	2	1	1/8		1/8	1		-4	56		227
88	0.5	20	20	5/8	5/8	9/8	2	1	1/8		1/8	1		0	60		227
88	0.5	20	20	5/8	5/8	9/8	2	1	1/8		1/8	1		-3	63		227
88	0.5	20	20	5/8	5/8	9/8	1	1	1/8		1/8	1		-4	68		221
88	0.5	20	20	5/8	5/8	9/8	1	1	1/8		1/8	1		0	72		221
88	0.5	20	20	5/8	5/8	9/8	1	1	1/8		1/8	1		-3	75		221
88	0.5	20	20	5/8	5/8	9/8	1	1	1/8		1/8	1		-4	80		221
177/2	1.5	20	20	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-6	54		228
177/2	1.5	20	20	3/4	3/4	9/8	2	1	3/8		1/4	3/2		0	60		228
177/2	1.5	20	20	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63		228
177/2	1.5	20	20	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-6	66		222
177/2	1.5	20	20	3/4	3/4	9/8	1	1	3/8		1/4	3/2		0	72		222
177/2	1.5	20	20	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-3	75		222
177/2	1.5	20	20	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-6	78		222
90	4.5	21	21	0	0	9/8	2	2	9/8		1/2	9/4		-2	34		239
90	4.5	21	21	0	0	9/8	2	2	9/8		1/2	9/4		-2	46		239
363/4	0.75	21	21	3/16	3/16	9/8	2	3	3/16		1/8	3/2		-6	54		240
363/4	2.25	21	21	3/16	3/16	9/8	2	1	9/16		1/4	9/4		-2	58		237
363/4	2.25	21	21	3/16	3/16	9/8	2	1	9/16		1/4	9/4		-5	61		237
363/4	0.75	21	21	3/16	3/16	9/8	1	1	3/16		1/8	3/2		-6	66		230
363/4	2.25	21	21	3/16	3/16	9/8	1	2	9/16		1/4	9/4		-5	73		235
363/4	0.75	21	21	3/16	3/16	9/8	1	1	3/16		1/8	3/2		-6	78		230
183/2	0.75	21	21	3/8	3/8	9/8	2	3	3/16		1/8	3/2		-4	56		241
183/2	0.75	21	21	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-4	68		231
183/2	0.75	21	21	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-4	80		231
369/4	0.75	21	21	9/16	9/16	9/8	2	3	3/16		1/8	3/2		-5	61		242
369/4	0.75	21	21	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-5	73		232
369/4	0.75	21	21	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-5	85		232
93	0.75	21	21	3/4	3/4	9/8	2	3	3/16		1/8	3/2		-2	58		243
93	1.5	21	21	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-5	61		238
93	1.5	21	21	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-6	66		238
93	0.75	21	21	3/4	3/4	9/8	1	1	3/16		1/8	3/2		-2	70		233
93	1.5	21	21	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-6	78		236
93	0.75	21	21	3/4	3/4	9/8	1	1	3/16		1/8	3/2		-2	82		233
375/4	0.75	21	21	15/16	15/16	9/8	2	3	3/16		1/8	3/2		-6	54		244
375/4	0.75	21	21	15/16	15/16	9/8	1	1	3/16		1/8	3/2		-6	66		234
375/4	0.75	21	21	15/16	15/16	9/8	1	1	3/16		1/8	3/2		-6	78		234
189/2	4.5	22	22	0	0	9/8	2	2	9/8		1/2	9/4		0	36		257
189/2	4.5	22	22	0	0	9/8	2	2	9/8		1/2	9/4		0	48		257
95	0.5	22	22	1/8	1/8	9/8	2	1	1/8		1/8	1		-6	54		251
95	0.5	22	22	1/8	1/8	9/8	2	1	1/8		1/8	1		-2	58		251
95	0.5	22	22	1/8	1/8	9/8	2	1	1/8		1/8	1		-3	63		251
95	0.5	22	22	1/8	1/8	9/8	1	1	1/8		1/8	1		-6	66		245
95	0.5	22	22	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	70		245
95	0.5	22	22	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75		245
95	0.5	22	22	1/8	1/8	9/8	1	1	1/8		1/8	1		-6	78		245
191/2	0.5	22	22	1/4	1/4	9/8	2	1	1/8		1/8	1		-6	54		252
191/2	0.5	22	22	1/4	1/4	9/8	2	1	1/8		1/8	1		-2	58		252
191/2	0.5	22	22	1/4	1/4	9/8	2	1	1/8		1/8	1		-3	63		252
191/2	0.5	22	22	1/4	1/4	9/8	1	1	1/8		1/8	1		-6	66		246
191/2	0.5	22	22	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	70		246
191/2	0.5	22	22	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	75		246
191/2	0.5	22	22	1/4	1/4	9/8	1	1	1/8		1/8	1		-6	78		246
96	0.5	22	22	3/8	3/8	9/8	2	1	1/8		1/8	1		-6	54		253
96	0.5	22	22	3/8	3/8	9/8	2	1	1/8		1/8	1		-2	58		253
96	0.5	22	22	3/8	3/8	9/8	2	1	1/8		1/8	1		-3	63		253
96	0.5	22	22	3/8	3/8	9/8	1	1	1/8		1/8	1		-6	66		247
96	0.5	22	22	3/8	3/8	9/8	1	1	1/8		1/8	1		-2	70		247
96	0.5	22	22	3/8	3/8	9/8	1	1	1/8		1/8	1		-3	75		247
96	0.5	22	22	3/8	3/8	9/8	1	1	1/8		1/8	1		-6	78		247
193/2	0.5	22	22	1/2	1/2	9/8	2	1	1/8		1/8	1		-6	54		254
193/2	0.5	22	22	1/2	1/2	9/8	2	1	1/8		1/8	1		-2	58		254
193/2	0.5	22	22	1/2	1/2	9/8	2	1	1/8		1/8	1		-3	63		254
193/2	0.5	22	22	1/2	1/2	9/8	1	1	1/8		1/8	1		-6	66		248
193/2	0.5	22	22	1/2	1/2	9/8	1	1	1/8		1/8	1		-2	70		248
193/2	0.5	22	22	1/2	1/2	9/8	1	1	1/8		1/8	1		-3	75		248
193/2	0.5	22	22	1/2	1/2	9/8	1	1	1/8		1/8	1		-6	78		248
97	0.5	22	22	5/8	5/8	9/8	2	1	1/8		1/8	1		-4	56		255
97	0.5	22	22	5/8	5/8	9/8	2	1	1/8		1/8	1		0	60		255
97	0.5	22	22	5/8	5/8	9/8	2	1	1/8		1/8	1		-1	65		255
97	0.5	22	22	5/8	5/8	9/8	1	1	1/8		1/8	1		-4	68		249
97	0.5	22	22	5/8	5/8	9/8	1	1	1/8		1/8	1		0	72		249
97	0.5	22	22	5/8	5/8	9/8	1	1	1/8		1/8	1		-1	77		249
97	0.5	22	22	5/8	5/8	9/8	1	1	1/8		1/8	1		-4	80		249
195/2	1.5	22	22	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-6	54		256
195/2	1.5	22	22	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	58		256
195/2	1.5	22	22	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63		256
195/2	1.5	22	22	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-6	66		250
195/2	1.5	22	22	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-2	70		250
195/2	1.5	22	22	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-3	75		250
195/2	1.5	22	22	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-6	78		250
99	4.5	23	23	0	0	9/8	2	2	9/8		1/2	9/4		-5	37		267
99	4.5	23	23	0	0	9/8	2	2	9/8		1/2	9/4		-5	49		267
399/4	0.75	23	23	3/16	3/16	9/8	2	3	3/16		1/8	3/2		-6	54		268
399/4	2.25	23	23	3/16	3/16	9/8	2	1	9/16		1/4	9/4		-2	58		265
399/4	2.25	23	23	3/16	3/16	9/8	2	1	9/16		1/4	9/4		-5	61		265
399/4	0.75	23	23	3/16	3/16	9/8	1	1	3/16		1/8	3/2		-6	66		258
399/4	2.25	23	23	3/16	3/16	9/8	1	2	9/16		1/4	9/4		-2	70		263
399/4	2.25	23	23	3/16	3/16	9/8	1	2	9/16		1/4	9/4		-5	73		263
399/4	0.75	23	23	3/16	3/16	9/8	1	1	3/16		1/8	3/2		-6	78		258
201/2	0.75	23	23	3/8	3/8	9/8	2	3	3/16		1/8	3/2		-4	56		269
201/2	0.75	23	23	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-4	68		259
201/2	0.75	23	23	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-4	80		259
405/4	0.75	23	23	9/16	9/16	9/8	2	3	3/16		1/8	3/2		-3	63		270
405/4	0.75	23	23	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-3	75		260
405/4	0.75	23	23	9/16	9/16	9/8	1	1	3/16		1/8	3/2		-3	87		260
102	0.75	23	23	3/4	3/4	9/8	2	3	3/16		1/8	3/2		-5	61		271
102	1.5	23	23	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-6	66		266
102	1.5	23	23	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	70		266
102	0.75	23	23	3/4	3/4	9/8	1	1	3/16		1/8	3/2		-5	73		261
102	1.5	23	23	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-6	78		264
102	1.5	23	23	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-2	82		264
102	0.75	23	23	3/4	3/4	9/8	1	1	3/16		1/8	3/2		-5	85		261
411/4	0.75	23	23	15/16	15/16	9/8	2	3	3/16		1/8	3/2		-2	58		272
411/4	0.75	23	23	15/16	15/16	9/8	1	1	3/16		1/8	3/2		-2	70		262
411/4	0.75	23	23	15/16	15/16	9/8	1	1	3/16		1/8	3/2		-2	82		262
207/2	3.0	24	24	0	0	9/8	2	2	3/4		1/2	3/2		-3	39		289
207/2	3.0	24	24	0	0	9/8	2	2	3/4		1/2	3/2		-3	51		289
104	0.5	24	24	1/8	1/8	9/8	2	1	1/8		1/8	1		-2	58		281
104	0.5	24	24	1/8	1/8	9/8	2	1	1/8		1/8	1		-5	61		281
104	0.5	24	24	1/8	1/8	9/8	2	1	1/8		1/8	1		-6	66		281
104	0.5	24	24	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	70		273
104	0.5	24	24	1/8	1/8	9/8	1	1	1/8		1/8	1		-6	78		273
104	0.5	24	24	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	82		273
209/2	0.5	24	24	1/4	1/4	9/8	2	1	1/8		1/8	1		-2	58		282
209/2	0.5	24	24	1/4	1/4	9/8	2	1	1/8		1/8	1		-5	61		282
209/2	0.5	24	24	1/4	1/4	9/8	2	1	1/8		1/8	1		-6	66		282
209/2	0.5	24	24	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	70		274
209/2	0.5	24	24	1/4	1/4	9/8	1	1	1/8		1/8	1		-6	78		274
209/2	0.5	24	24	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	82		274
105	0.5	24	24	3/8	3/8	9/8	2	1	1/8		1/8	1		-2	58		283
105	0.5	24	24	3/8	3/8	9/8	2	1	1/8		1/8	1		-5	61		283
105	0.5	24	24	3/8	3/8	9/8	2	1	1/8		1/8	1		-6	66		283
105	0.5	24	24	3/8	3/8	9/8	1	1	1/8		1/8	1		-2	70		275
105	0.5	24	24	3/8	3/8	9/8	1	1	1/8		1/8	1		-6	78		275
105	0.5	24	24	3/8	3/8	9/8	1	1	1/8		1/8	1		-2	82		275
211/2	0.5	24	24	1/2	1/2	9/8	2	1	1/8		1/8	1		-2	58		284
211/2	0.5	24	24	1/2	1/2	9/8	2	1	1/8		1/8	1		-5	61		284
211/2	0.5	24	24	1/2	1/2	9/8	2	1	1/8		1/8	1		-6	66		284
211/2	0.5	24	24	1/2	1/2	9/8	1	1	1/8		1/8	1		-2	70		276
211/2	0.5	24	24	1/2	1/2	9/8	1	1	1/8		1/8	1		-6	78		276
211/2	0.5	24	24	1/2	1/2	9/8	1	1	1/8		1/8	1		-2	82		276
106	0.5	24	24	5/8	5/8	9/8	2	1	1/8		1/8	1		0	60		285
106	0.5	24	24	5/8	5/8	9/8	2	1	1/8		1/8	1		-3	63		285
106	0.5	24	24	5/8	5/8	9/8	2	1	1/8		1/8	1		-4	68		285
106	0.5	24	24	5/8	5/8	9/8	1	1	1/8		1/8	1		0	72		277
106	0.5	24	24	5/8	5/8	9/8	1	1	1/8		1/8	1		-4	80		277
106	0.5	24	24	5/8	5/8	9/8	1	1	1/8		1/8	1		0	84		277
213/2	0.5	24	24	3/4	3/4	9/8	2	1	1/8		1/8	1		-2	58		286
213/2	0.5	24	24	3/4	3/4	9/8	2	1	1/8		1/8	1		-5	61		286
213/2	0.5	24	24	3/4	3/4	9/8	2	1	1/8		1/8	1		-6	66		286
213/2	0.5	24	24	3/4	3/4	9/8	1	1	1/8		1/8	1		-2	70		278
213/2	0.5	24	24	3/4	3/4	9/8	1	1	1/8		1/8	1		-6	78		278
213/2	0.5	24	24	3/4	3/4	9/8	1	1	1/8		1/8	1		-2	82		278
107	0.5	24	24	7/8	7/8	9/8	2	1	1/8		1/8	1		-5	61		287
107	0.5	24	24	7/8	7/8	9/8	2	1	1/8		1/8	1		-6	66		287
107	0.5	24	24	7/8	7/8	9/8	2	1	1/8		1/8	1		-2	70		287
107	0.5	24	24	7/8	7/8	9/8	1	1	1/8		1/8	1		-5	73		279
107	0.5	24	24	7/8	7/8	9/8	1	1	1/8		1/8	1		-2	82		279
107	0.5	24	24	7/8	7/8	9/8	1	1	1/8		1/8	1		-5	85		279
215/2	0.5	24	24	1	1	9/8	2	1	1/8		1/8	1		-3	63		288
215/2	0.5	24	24	1	1	9/8	2	1	1/8		1/8	1		-6	66		288
215/2	0.5	24	24	1	1	9/8	2	1	1/8		1/8	1		-2	70		288
215/2	0.5	24	24	1	1	9/8	1	1	1/8		1/8	1		-3	75		280
215/2	0.5	24	24	1	1	9/8	1	1	1/8		1/8	1		-2	82		280
215/2	0.5	24	24	1	1	9/8	1	1	1/8		1/8	1		-3	87		280
108	3.0	25	25	0	0	9/8	2	1	3/4		1/2	3/2		-1	65		292
108	3.0	25	25	0	0	9/8	1	1	3/4		1/2	3/2		-4	68		290
108	3.0	25	25	0	0	9/8	2	1	3/4		1/2	3/2		-4	68		292
108	3.0	25	25	0	0	9/8	1	1	3/4		1/2	3/2		-5	73		290
108	3.0	25	25	0	0	9/8	2	1	3/4		1/2	3/2		-5	73		292
108	3.0	25	25	0	0	9/8	2	1	3/4		1/2	3/2		-1	77		292
108	3.0	25	25	0	0	9/8	1	1	3/4		1/2	3/2		-4	80		290
111	1.5	25	25	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-8	64		293
111	1.5	25	25	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-4	68		291
111	1.5	25	25	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-4	68		293
111	1.5	25	25	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	70		293
111	1.5	25	25	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-5	73		291
111	1.5	25	25	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-5	73		293
111	1.5	25	25	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-8	76		293
111	1.5	25	25	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-4	80		291
225/2	3.0	26	26	0	0	9/8	2	1	3/4		1/2	3/2		-3	63		296
225/2	3.0	26	26	0	0	9/8	2	1	3/4		1/2	3/2		-6	66		296
225/2	3.0	26	26	0	0	9/8	1	1	3/4		1/2	3/2		-4	68		294
225/2	3.0	26	26	0	0	9/8	2	1	3/4		1/2	3/2		-4	68		296
225/2	3.0	26	26	0	0	9/8	1	1	3/4		1/2	3/2		-5	73		294
225/2	3.0	26	26	0	0	9/8	2	1	3/4		1/2	3/2		-5	73		296
225/2	3.0	26	26	0	0	9/8	2	1	3/4		1/2	3/2		-3	75		296
225/2	3.0	26	26	0	0	9/8	1	1	3/4		1/2	3/2		-4	80		294
